# Original EC50 values for ladder_1
# Author: Hugh Haddox
# Index: ladder_1.index.csv
library,name,ec50_t,ec50_c,ec50_95ci_t,ec50_95ci_c,chip_name
Inna,HSirpa_2039,3.4410186325599996,2.18302876435,0.1,0.7,ladder_116
Inna,HSirpa_1153,3.26907511442,2.3814220323099997,0.1,0.2,ladder_117
Inna,HSirpa_1858,3.45385786486,2.3408339392400004,0.2,0.3,ladder_118
Inna,MSirpa_0634,1.3277997143,2.37921149384,0.1,1.2,ladder_119
Inna,HSirpa_0458,0.440897053905,5.4033093581500005,0.1,0.2,ladder_120
Inna,HSirpa_0276,5.73641894006,5.53342269844,0.5,0.1,ladder_121
Inna,MSirpa_0877,5.707235470340001,5.4473134761800015,0.5,0.1,ladder_123
Inna,MSirpa_0591,1.31861345432,4.2414264802199995,0.2,0.2,ladder_124
Inna,p1-16H-GABBL-14H-GABBL-15H_0715_0001_0001,3.68796430306,4.48301835891,0.6,0.4,ladder_125
Inna,p1-16H-GBL-16H-GBL-15H_0904_0001_0001,3.5508814114,4.462507113919999,0.4,0.4,ladder_126
Inna,HSirpa_1666,0.507962305944,4.37081071799,0.2,0.1,ladder_127
Inna,HSirpa_0055,3.39605925988,3.3972261931,0.0,0.2,ladder_128
Inna,HSirpa_0642,3.46015933051,3.5266189805000003,0.1,0.1,ladder_129
Inna,HSirpa_0846,2.42805508393,3.36382727871,0.1,0.2,ladder_130
Inna,p1-16H-GABBL-14H-BBL-14H_0416_0001_0001,4.8625728640300006,3.4394930822500003,1.4,0.4,ladder_131
Inna,HSirpa_1595,0.35139069879199997,2.51869973293,0.3,0.4,ladder_132
Inna,MSirpa_0770,0.351092951504,2.3985377923599995,0.1,1.2,ladder_133
Inna,HSirpa_1515,3.31042767343,2.49861668447,0.1,0.3,ladder_134
Inna,HSirpa_1197,0.280024108275,2.46209941757,0.2,0.2,ladder_135
Inna,MSirpa_0653,5.561752200290001,5.32764372974,0.4,0.1,ladder_136
Inna,MSirpa_0936,3.3584653769300004,5.35512251506,0.1,0.1,ladder_137
Inna,HSirpa_1539,1.18239502847,5.29926674628,0.1,1.2,ladder_138
Inna,MSirpa_1020,3.39189129383,5.28594551095,0.1,0.1,ladder_139
Inna,HSirpa_2326,1.2263764246100002,0.505230762737,0.1,0.2,ladder_140
Inna,MSirpa_0813,0.32846059499,0.213874774449,0.1,0.2,ladder_141
Inna,HSirpa_2100,0.289728321858,0.379010687151,0.2,0.2,ladder_142
Inna,HSirpa_2458,0.0976224737022,0.11580309080600001,0.2,0.2,ladder_143
Inna,p1-14H-GBL-14H-GBL-16H_0162_0001,3.4966292554400003,4.18688521209,0.5,0.8,ladder_144
Inna,HSirpa_2288,1.21867460259,4.19159951643,0.1,0.6,ladder_145
Inna,MSirpa_0980,1.2932960528,3.5945283271699995,0.2,0.4,ladder_146
Inna,HSirpa_1994,0.184247447268,3.63554788797,0.2,0.4,ladder_147
Inna,HSirpa_1612,0.447992833313,1.30195811824,0.3,0.2,ladder_148
Inna,HSirpa_2420,3.42673657574,1.26386644101,0.1,0.1,ladder_149
Inna,HSirpa_1664,0.12335694769000001,1.20911220908,0.2,0.2,ladder_150
Inna,HSirpa_0088,3.30706992463,1.29900041363,0.1,0.2,ladder_151
Eva1,ems_thioM_122_0002,1.2286610721200002,5.227163120619999,0.4,0.1,ladder_152
Eva1,ems_4hM_2733,1.2120318539,3.28543030828,1.0,0.1,ladder_153
Eva1,ems_4hC_1920_0002,1.20840635419,5.19268213583,0.4,0.1,ladder_154
Eva1,rand_ems_4hM_2899,1.20082828219,2.31823248746,1.0,0.2,ladder_155
Eva1,ems_ferrM_5875,2.15358300906,2.3377179365700003,0.1,0.1,ladder_156
Eva1,ems_f2_275,2.32248171649,4.31381909191,0.2,0.2,ladder_157
Eva1,ems_thioC_91,2.16510132418,0.346914212394,0.1,0.1,ladder_158
Eva1,ems_4hM_91,2.26493539978,4.31427625393,0.1,0.2,ladder_159
Eva1,ems_4hM_4336_0002,5.44318880746,5.42811881107,0.0,0.0,ladder_160
Eva1,ems_f4m_7,5.40929982124,5.2274191964,0.0,0.1,ladder_161
Eva1,ems_4hM_909,5.48315887943,3.36881683851,0.1,0.2,ladder_162
Eva1,ems_4hM_1319,5.4192914337,2.4766510656,0.8,0.2,ladder_163
Eva1,rand_ems_ferrM_6507,0.356421395551,0.439739364631,0.4,0.1,ladder_164
Eva1,ems_ferrM_2201_0002,0.217792380453,0.23429644033100006,0.2,0.1,ladder_165
Eva1,ems_ferrM_2623_0002,0.36987042536,0.48401707198,0.3,0.1,ladder_166
Eva1,ems_4hM_2354,0.640806998973,0.720135866845,0.9,0.4,ladder_167
Eva1,ems_ferrC_1690,2.49568160075,2.317930597,0.4,0.2,ladder_168
Eva1,ems_thioM_776_0002,2.50467278278,3.32171209025,0.0,0.1,ladder_169
Eva1,ems_ferrM_1264,2.50067472658,2.44710338599,0.0,0.1,ladder_170
Eva1,ems_ferrM_2142,2.560488901,3.22283404801,0.8,0.6,ladder_171
Eva1,ems_ferrM_5553,3.20209678059,5.229205394519999,0.1,0.1,ladder_172
Eva1,ems_4hC_2808,3.12533883784,5.2592678455,0.0,0.0,ladder_173
Eva1,ems_ferrM_489,3.11292122245,3.2376116987400003,0.1,0.1,ladder_174
Eva1,ems_4hM_2539,3.29305433569,4.31833902054,0.1,0.0,ladder_175
Eva1,ems_4hM_3728,5.35563281911,5.34388850093,0.0,0.1,ladder_176
Eva1,ems_ferrM_322,5.32712732561,5.39905046638,0.0,0.0,ladder_177
Eva1,ems_ferrM_789,5.14966358738,5.32834649629,0.0,0.1,ladder_178
Eva1,ems_ferrM_7107,5.24453021735,4.39014845016,0.0,0.1,ladder_179
Eva1,ems_ferrM_327_0002,4.24715436469,3.3885199097600003,0.0,0.0,ladder_180
Eva1,bGM_107,4.249349779559998,0.417291657372,0.2,0.1,ladder_181
Eva1,ems_ferrM_7356,4.27716283138,4.3338741345099985,0.1,0.0,ladder_182
Eva1,ems_ferrM_5888,4.32910043625,5.30654540842,0.0,0.1,ladder_183
Eva1,bGM_530,4.20717847913,4.13896971037,0.0,0.0,ladder_184
Eva1,ems_ferrM_2555,4.19411925749,3.23567677146,0.1,0.1,ladder_185
Eva1,ems_ferrM_880,4.2183862318199985,4.33698870621,0.0,0.0,ladder_186
Eva1,ems_ferrM_3208_0002,4.20761448746,4.26922824577,0.0,0.1,ladder_187
Eva1,ems_ferrM_3632_0002,1.32432963931,4.2119218635900015,0.2,0.0,ladder_188
Eva1,ems_f2_903,1.43547029174,2.37724378379,0.5,0.1,ladder_189
Eva1,ems_ferrM_5589,1.30983067949,0.6369490729739999,1.1,0.3,ladder_190
Eva1,ems_4hM_3652,1.3859220854299998,2.41139517249,0.9,0.2,ladder_191
Eva1,ems_f2_513,0.7213433012100001,0.892252919188,1.0,0.6,ladder_192
Eva1,ems_ferrM_3798_0002,2.39293568696,0.8271526683949999,0.2,0.4,ladder_193
Eva1,ems_ferrM_3343_0002,0.601911434363,1.16207391575,0.5,0.6,ladder_194
Eva1,ems_4hM_2113,2.2466945607900004,0.75103613692,0.1,0.5,ladder_195
Eva1,ems_4hM_3417,2.28627957176,2.36585076625,0.1,0.1,ladder_196
Eva1,ems_4hM_837,1.28720784397,2.35699326446,0.2,0.1,ladder_197
Eva1,ems_ferrM_3552_0002,3.1684226573900003,2.2426704186,0.1,0.1,ladder_198
Eva1,ems_ferrM_1496_0002,2.15408163355,2.2732727087,0.1,0.1,ladder_199
Eva1,ems_4hM_3975,3.17498670808,5.454651966849999,0.1,0.1,ladder_200
Eva1,rand_ems_ferrM_330,5.36350368126,5.424707569600001,0.0,0.0,ladder_201
Eva1,ems_4hC_2866_0002,4.27802728305,5.43411239793,0.1,0.1,ladder_202
Eva1,ems_4hM_2857,5.2502255603900005,5.4236872524800015,0.0,0.1,ladder_203
Eva1,ems_bGC_221,2.18477791543,0.23457053167,0.0,0.1,ladder_204
Eva1,bGM_147_0002,1.14209992331,0.404132969649,0.1,0.0,ladder_205
Eva1,rand_ems_ferrC_1340,0.29757855817400003,0.255235269206,0.2,0.1,ladder_206
Eva1,rand_ems_4hM_4919,0.380711021381,0.34433708178800004,0.5,0.1,ladder_207
Eva1,ems_4hC_1421_0002,1.20314519359,2.47328061415,1.0,0.2,ladder_208
Eva1,ems_f4m_325,2.33688229338,2.48024642046,0.1,0.2,ladder_209
Eva1,rand_ems_thioM_799,0.7013667911020001,2.7225565788700004,0.6,0.5,ladder_210
Eva1,ems_4hM_3821_0002,1.19175053459,2.48854688154,0.8,0.8,ladder_211
Eva1,ems_ferrM_6284_0002,4.26148255612,3.48543868954,0.1,0.9,ladder_212
Eva1,ems_ferrM_3364,1.14570044581,3.40919778589,0.3,0.0,ladder_213
Eva1,ems_ferrM_1437,2.28425119051,3.2630836823400005,0.0,0.1,ladder_214
Eva1,ems_4hM_4216,2.2675830868,3.2047872484,0.0,0.0,ladder_215
Eva1,ems_4hC_103_0002,5.17838992917,5.34198682678,0.0,0.1,ladder_216
Eva1,ems_4hM_2486,5.37392521239,5.32248533112,0.0,0.1,ladder_217
Eva1,ems_4hM_273_0002,2.32576363847,5.2335013548,0.0,0.0,ladder_218
Eva1,ems_ferrM_5490,3.14515272712,5.2484059398400005,0.0,0.0,ladder_219
Eva1,ems_4hM_3106,0.454104340286,4.429232427990001,0.9,0.2,ladder_220
Eva1,ems_fer_extM_99,2.29068136347,4.26279271104,0.0,0.0,ladder_221
Eva1,ems_ferrM_4489_0002,5.12721284426,4.33301085655,0.0,0.0,ladder_222
Eva1,ems_bGw_31,4.27174386117,4.28937063037,0.0,0.0,ladder_223
Eva1,bGM_10,2.23240595953,4.19756177891,0.0,0.0,ladder_224
Eva1,ems_ferrM_6487,3.2738570286,4.20526002409,0.1,0.0,ladder_225
Eva1,rand_ems_4hM_453,2.27685429765,4.21991148329,0.1,0.0,ladder_226
Eva1,ems_4hM_817,3.21819549463,4.2048065918,0.2,0.8,ladder_227
Eva1,ems_4hM_1087,0.5804280645750001,1.4848417428999998,0.8,0.9,ladder_228
Eva1,ems_ferrM_4338_0002,1.39440586996,1.36204908859,0.3,0.4,ladder_229
Eva1,ems_ferrM_1242_0002,1.1527128693200002,1.2954569084999998,0.8,1.0,ladder_230
Eva1,ems_4hM_2336,1.31600013681,1.6541945163499998,0.5,0.7,ladder_231
Rocklin,HHH_rd4_0084_buryD,0.94,0.81,0.5,0.4,ladder_232
Rocklin,HEEH_rd3_1694_PG_hp,0.75,1.0,0.6,0.5,ladder_233
Rocklin,HEEH_rd2_0304_buryD,1.14,1.94,0.0,0.0,ladder_234
Rocklin,HEEH_rd3_1352,1.08,1.22,0.2,0.2,ladder_235
Rocklin,EEHEE_rd3_1443,2.15,1.2,0.1,0.2,ladder_236
Rocklin,HEEH_rd2_0075,1.97,1.82,0.1,0.2,ladder_237
Rocklin,EEHEE_rd4_0312_PG_hp,1.95,1.22,0.3,0.2,ladder_238
Rocklin,EEHEE_rd3_0575_buryD,2.12,1.88,0.3,0.3,ladder_239
Rocklin,HHH_rd3_0160,5.38,4.08,0.0,0.0,ladder_240
Rocklin,EEHEE_rd3_0710,5.57,3.99,0.0,0.0,ladder_241
Rocklin,EEHEE_rd3_1148_buryD,5.32,3.48,0.0,0.1,ladder_242
Rocklin,EEHEE_rd1_0997_hp,5.25,-0.06,1.4,0.6,ladder_243
Rocklin,HHH_rd4_0736_PG_hp,-0.02,-0.0,0.6,0.8,ladder_244
Rocklin,HHH_rd1_0694_random,-0.07,-0.08,0.6,0.6,ladder_245
Rocklin,EEHEE_rd1_0753_hp,-0.08,-0.09,0.6,0.6,ladder_246
Rocklin,HHH_rd4_0981_PG_hp,-0.05,-0.07,0.6,0.7,ladder_247
Rocklin,EEHEE_rd3_1750_PG_hp,2.26,1.98,0.2,0.2,ladder_248
Rocklin,EEHEE_rd3_0467_buryD,2.3,2.24,0.2,0.1,ladder_249
Rocklin,HEEH_rd1_0487_random,2.4,0.42,0.3,0.3,ladder_250
Rocklin,HEEH_rd4_0077_PG_hp,2.67,2.38,0.4,0.4,ladder_251
Rocklin,EHEE_rd1_0056_hp,3.26,1.87,0.3,0.5,ladder_252
Rocklin,chymo_test_F390,3.49,3.03,0.2,0.4,ladder_253
Rocklin,EEHEE_rd3_0957,3.12,2.2,0.0,0.0,ladder_254
Rocklin,HEEH_rd4_0292,3.03,2.62,0.1,0.1,ladder_255
Rocklin,EEHEE_rd3_0395,5.24,3.91,0.0,0.0,ladder_256
Rocklin,EHEE_rd3_0091,4.53,3.04,0.0,0.0,ladder_257
Rocklin,HHH_rd4_0412,4.52,3.41,0.1,0.2,ladder_258
Rocklin,EEHEE_rd4_0848,4.52,3.36,0.1,0.2,ladder_259
Rocklin,HEEH_rd4_0292_buryD,3.84,2.49,0.1,0.2,ladder_260
Rocklin,HEEH_rd1_0974_random,3.88,2.94,0.1,0.2,ladder_261
Rocklin,EEHEE_rd3_0018,3.79,2.2,0.0,0.0,ladder_262
Rocklin,EHEE_rd2_0024,3.79,2.57,0.2,0.2,ladder_263
Rocklin,EHEE_rd2_1132_PG_hp,-1.5,2.87,0.4,0.0,ladder_264
Rocklin,HEEH_rd2_0378_PG_hp,-0.93,1.13,0.3,0.1,ladder_265
Rocklin,HEEH_rd3_0382_buryD,0.68,0.26,0.7,0.3,ladder_266
Rocklin,HEEH_rd4_0934_PG_hp,0.59,-0.02,0.6,0.8,ladder_267
Rocklin,HEEH_rd4_0509_buryD,0.27,0.09,0.3,1.1,ladder_268
Rocklin,EHEE_rd1_0519_hp,0.67,0.29,0.4,0.2,ladder_269
Rocklin,EEHEE_rd2_1010_buryD,1.66,1.17,0.3,0.2,ladder_270
Rocklin,EHEE_rd4_0604_PG_hp,1.49,1.16,0.6,0.5,ladder_271
Rocklin,HEEH_rd3_0100_PG_hp,1.26,1.06,0.2,0.3,ladder_272
Rocklin,EEHEE_rd3_1703_buryD,2.26,1.22,0.1,0.1,ladder_273
Rocklin,HEEH_rd3_0295,3.92,2.15,0.0,0.1,ladder_274
Rocklin,HEEH_rd4_0159_buryD,1.06,2.03,0.5,0.3,ladder_275
Rocklin,EHEE_rd4_0939_buryD,0.64,1.68,0.3,0.4,ladder_276
Rocklin,EHEE_rd1_0004_random,1.98,2.1,0.2,0.2,ladder_277
Rocklin,tryp_test_K309,4.34,5.65,0.1,1.3,ladder_278
Rocklin,tryp_test_K482,3.32,5.7,0.3,0.9,ladder_279
Rocklin,chymo_test_W006,3.58,5.43,0.5,0.5,ladder_280
Rocklin,tryp_test_R466,4.2,5.34,0.2,0.1,ladder_281
Rocklin,1ZRW,-0.09,-0.11,0.5,0.6,ladder_282
Rocklin,HEEH_rd4_0119_PG_hp,0.08,-0.11,0.6,0.6,ladder_283
Rocklin,HEEH_rd2_0066_buryD,-0.01,-0.14,0.8,0.6,ladder_284
Rocklin,HEEH_rd4_0745_PG_hp,0.31,-0.09,0.3,0.6,ladder_285
Rocklin,HEEH_rd3_0402_buryD,0.97,2.54,0.3,0.1,ladder_286
Rocklin,EEHEE_rd2_0071_PG_hp,2.38,2.5,0.1,0.0,ladder_287
Rocklin,EEHEE_rd3_1237_buryD,1.72,2.25,0.2,0.1,ladder_288
Rocklin,EHEE_rd1_0303_hp,1.63,2.92,0.9,0.3,ladder_289
Rocklin,HEEH_rd4_0960_buryD,3.09,3.23,0.2,0.1,ladder_290
Rocklin,EHEE_rd1_0356,3.08,3.01,0.6,0.2,ladder_291
Rocklin,EEHEE_rd1_0415_random,2.7,3.03,0.0,0.0,ladder_292
Rocklin,EHEE_rd2_0782,4.25,3.55,0.1,0.3,ladder_293
Rocklin,HHH_rd2_0058,4.5,5.12,0.0,0.0,ladder_294
Rocklin,HHH_rd1_0938_random,1.95,5.09,0.3,0.2,ladder_295
Rocklin,EHEE_rd4_0017,4.4,5.17,0.2,0.1,ladder_296
Rocklin,EHEE_rd4_0096,4.54,5.16,0.1,0.1,ladder_297
Rocklin,EEHEE_rd2_1198_buryD,2.67,4.02,0.1,0.0,ladder_298
Rocklin,EEHEE_rd3_1244,4.98,3.91,0.0,0.0,ladder_299
Rocklin,chymo_test_Y496,4.9,4.01,0.2,0.2,ladder_300
Rocklin,GCN4_S14R+H18E+N21A,3.94,4.1,0.1,0.0,ladder_301
Rocklin,HEEH_rd3_1287,2.33,-0.83,0.2,0.6,ladder_302
Rocklin,HEEH_rd3_0904_buryD,0.29,0.14,0.2,0.6,ladder_303
