# ladder_1 proteins
library,name
Eva1,ems_ferrM_3364
Eva1,ems_ferrM_1437
Eva1,ems_4hM_4216
Eva1,ems_4hC_103_0002
Eva1,ems_4hM_2486
Eva1,ems_4hM_273_0002
Eva1,ems_ferrM_5490
Eva1,ems_4hM_3106
Eva1,ems_fer_extM_99
Eva1,ems_ferrM_4489_0002
Eva1,ems_bGw_31
Eva1,bGM_10
Eva1,ems_ferrM_6487
Eva1,rand_ems_4hM_453
Eva1,ems_4hM_817
Eva1,ems_4hM_1087
Eva1,ems_ferrM_4338_0002
Eva1,ems_ferrM_1242_0002
Eva1,ems_4hM_2336
Rocklin,HHH_rd4_0084_buryD
Rocklin,HEEH_rd3_1694_PG_hp
Rocklin,HEEH_rd2_0304_buryD
Rocklin,HEEH_rd3_1352
Rocklin,EEHEE_rd3_1443
Rocklin,HEEH_rd2_0075
Rocklin,EEHEE_rd4_0312_PG_hp
Rocklin,EEHEE_rd3_0575_buryD
Rocklin,HHH_rd3_0160
Rocklin,EEHEE_rd3_0710
Rocklin,EEHEE_rd3_1148_buryD
Rocklin,EEHEE_rd1_0997_hp
Rocklin,HHH_rd4_0736_PG_hp
Rocklin,HHH_rd1_0694_random
Rocklin,EEHEE_rd1_0753_hp
Rocklin,HHH_rd4_0981_PG_hp
Rocklin,EEHEE_rd3_1750_PG_hp
Rocklin,EEHEE_rd3_0467_buryD
Rocklin,HEEH_rd1_0487_random
Rocklin,HEEH_rd4_0077_PG_hp
Rocklin,EHEE_rd1_0056_hp
Rocklin,chymo_test_F390
Rocklin,EEHEE_rd3_0957
Rocklin,HEEH_rd4_0292
Rocklin,EEHEE_rd3_0395
Rocklin,EHEE_rd3_0091
Rocklin,HHH_rd4_0412
Rocklin,EEHEE_rd4_0848
Rocklin,HEEH_rd4_0292_buryD
Rocklin,HEEH_rd1_0974_random
Rocklin,EEHEE_rd3_0018
Rocklin,EHEE_rd2_0024
Rocklin,EHEE_rd2_1132_PG_hp
Rocklin,HEEH_rd2_0378_PG_hp
Rocklin,HEEH_rd3_0382_buryD
Rocklin,HEEH_rd4_0934_PG_hp
Rocklin,HEEH_rd4_0509_buryD
Rocklin,EHEE_rd1_0519_hp
Rocklin,EEHEE_rd2_1010_buryD
Rocklin,EHEE_rd4_0604_PG_hp
Rocklin,HEEH_rd3_0100_PG_hp
Rocklin,EEHEE_rd3_1703_buryD
Rocklin,HEEH_rd3_0295
Rocklin,HEEH_rd4_0159_buryD
Rocklin,EHEE_rd4_0939_buryD
Rocklin,EHEE_rd1_0004_random
Rocklin,tryp_test_K309
Rocklin,tryp_test_K482
Rocklin,chymo_test_W006
Rocklin,tryp_test_R466
Rocklin,1ZRW
Rocklin,HEEH_rd4_0119_PG_hp
Rocklin,HEEH_rd2_0066_buryD
Rocklin,HEEH_rd4_0745_PG_hp
Rocklin,HEEH_rd3_0402_buryD
Rocklin,EEHEE_rd2_0071_PG_hp
Rocklin,EEHEE_rd3_1237_buryD
Rocklin,EHEE_rd1_0303_hp
Rocklin,HEEH_rd4_0960_buryD
Rocklin,EHEE_rd1_0356
Rocklin,EEHEE_rd1_0415_random
Rocklin,EHEE_rd2_0782
Rocklin,HHH_rd2_0058
Rocklin,HHH_rd1_0938_random
Rocklin,EHEE_rd4_0017
Rocklin,EHEE_rd4_0096
Rocklin,EEHEE_rd2_1198_buryD
Rocklin,EEHEE_rd3_1244
Rocklin,chymo_test_Y496
Rocklin,GCN4_S14R+H18E+N21A
Rocklin,HEEH_rd3_1287
Rocklin,HEEH_rd3_0904_buryD
Rocklin,EHEE_rd2_1133_PG_hp
Rocklin,EHEE_rd2_0245_PG_hp
Rocklin,HHH_rd1_0501
Eva2,ems_bGC_181
Eva2,ems_4hC_875_0001
Eva2,ems_ferrM_2454_0001
Eva2,ems_ferrM_7343_0002
Eva2,ems_4hM_4368
Eva2,ems_4hC_689_0001
Eva2,ems_4hC_1933_0002
Eva2,id_12737.kin_propCO_8.5_4.2_5.8_t0131_0012_0004_0001
Eva2,bp1_19.kin_propCO_8.0_3.4_1.2_t0086_0012_0004_0001
Eva2,ems_ferrM_3691_0001
Eva2,ems_thioM_22_0001
Eva2,bGM_632_0001
Eva2,ems_3hM_2113
Eva2,ems_3hM_1871
Eva2,bp1_6485.kin_propCO_8.0_5.8_12.5_t0113_0001_0004_0001
Eva2,ems_4hM_4885_0001
Eva2,ems_4hM_2590_0001
Eva2,ems_3hC_1780_0002
Eva2,ems_4hM_5297_0001
Eva2,ems_3hM_174
Eva2,ems_3hC_617
Eva2,id_12980.kin_propCO_7.5_3.4_1.2_t0063_0009_0005_0001
Eva2,ems_3hM_3647
Eva2,ems_3hM_965
Eva2,ems_3hM_1452
Eva2,p1-14H-GBL-16H-GABBL-15H_0064_0001_0001_0001
Eva2,ems_3hC_1773_0002
Eva2,ems_3hC_1225
Eva2,id_10397.kin_propCO_8.5_4.2_5.8_t0130_0005_0009_0001
Eva2,bp1_8973.kin_propCO_8.0_47.6_-3.3_t0093_0001_0004_0001
Eva2,ems_3hC_738
Eva2,bp1_2307.kin_propCO_6.5_-5.9_26.5_t0204_0003_0005_0001
Eva2,ems_thioM_222_0001
Eva2,id_10141.kin_propCO_8.5_4.2_5.8_t0134_0002_0008_0001
Eva2,ems_4hM_4026_0001
Eva2,id_10978.kin_propCO_7.5_3.8_-3.4_t0073_0002_0007_0001
Eva2,ems_thioM_973
Eva2,ems_4hC_2061_0001
Eva2,ems_ferrM_1120_0001
Eva2,p1-14H-GBL-16H-GABBL-15H_0342_0001_0001_0002
Eva2,id_13721.kin_propCO_7.0_3.4_1.2_t0039_0022_0006_0001
Eva2,bp1_57.kin_propCO_7.0_-0.2_-5.4_t0029_0003_0003_0001
Eva2,p1-15H-GBL-16H-GBL-16H_0039_0001_0001_0002
Eva2,p1-14H-GBL-16H-GBL-14H_0419_0001_0001_0002
Eva2,ems_3hC_595
Eva2,ems_ferrM_997_0001
Eva2,ems_3hC_479
Eva2,ems_3hM_1072
Eva2,ems_f2_623
Eva2,p1-15H-GBL-16H-GABBL-16H_0378_0001_0001_0001
Eva2,ems_4hC_3262
Eva2,ems_3hM_3437
Eva2,ems_4hM_502_0001
Eva2,ems_3hM_3316
Eva2,id_13900.kin_propCO_8.0_-0.2_-5.4_t0079_0042_0007_0001
Eva2,p1-14H-GBL-16H-GABBL-15H_0066_0001_0001_0001
Eva2,ems_thioM_288_0001
Eva2,ems_4hC_2929_0002
Eva2,bGM_227_0001
Eva2,ems_ferrC_397
Eva2,ems_4hM_3604
Eva2,ems_3hM_1660
Eva2,ems_3hC_820_0001
Eva2,ems_3hM_1251
Eva2,ems_3hC_690_0001
Eva2,ems_3hM_2062
Eva2,ems_ferrM_3764_0001
Eva2,ems_3hM_417
Eva2,ems_4hM_870_0001
Eva2,ems_ferrM_7283
Eva2,ems_ferrM_6895
Eva2,ems_4hM_3571_0001
Eva2,p1-15H-GBL-16H-GBL-16H_0039_0001_0001_0001
Eva2,ems_ferrM_2743_0001
Eva2,ems_ferrM_3327_0001
Eva2,ems_thioFL2_181
