# 	 comment
library,name
Rocklin,HHH_rd1_0352
Rocklin,EEHEE_rd3_0478
Rocklin,HEEH_rd3_0544
Rocklin,HEEH_rd3_0936
Rocklin,EEHEE_rd4_0429
Rocklin,HHH_rd1_0887
Rocklin,HEEH_rd4_0515
Rocklin,HEEH_rd4_0967
Rocklin,HEEH_rd3_1304
Rocklin,EEHEE_rd3_1238
Rocklin,EHEE_rd2_0907
Rocklin,EHEE_rd2_0575
Rocklin,EEHEE_rd2_0921
Rocklin,EEHEE_rd2_0553
Rocklin,HHH_rd4_0107
Rocklin,HEEH_rd1_0740
Rocklin,HHH_rd3_0156
Rocklin,EEHEE_rd3_1659
Rocklin,HEEH_rd3_1765
Rocklin,HHH_rd1_0733
Rocklin,HEEH_rd3_0125
Rocklin,EEHEE_rd3_0019
Rocklin,HEEH_rd4_0174
Rocklin,EEHEE_rd4_0048
Rocklin,HHH_rd1_0094
Rocklin,HEEH_rd3_0682
Rocklin,EEHEE_rd3_0520
Rocklin,EEHEE_rd3_0952
Rocklin,EEHEE_rd4_0571
Rocklin,EEHEE_rd4_0903
Rocklin,HHH_rd2_0125
Rocklin,EEHEE_rd3_0287
Rocklin,EEHEE_rd3_1360
Rocklin,EHEE_rd4_0557
Rocklin,EHEE_rd4_0925
Rocklin,EEHEE_rd1_0890
Rocklin,HEEH_rd2_0156
Rocklin,HEEH_rd1_0279
Rocklin,HHH_rd4_0399
Rocklin,EEHEE_rd1_0345
Rocklin,EHEE_rd1_0363
Rocklin,EEHEE_rd3_1701
Rocklin,EHEE_rd4_0691
Rocklin,EHEE_rd3_0167
Rocklin,EHEE_rd4_0136
Rocklin,EEHEE_rd3_0141
Rocklin,EEHEE_rd4_0110
Rocklin,EHEE_rd1_0702
Rocklin,EEHEE_rd2_0879
Rocklin,HEEH_rd2_0945
Rocklin,HEEH_rd2_0537
Rocklin,EEHEE_rd1_0083
Rocklin,HEEH_rd2_0290
Rocklin,EEHEE_rd1_0724
Rocklin,HEEH_rd1_0618
Rocklin,EEHEE_rd1_0052
Rocklin,HEEH_rd2_0994
Rocklin,HHH_rd4_0729
Rocklin,HEEH_rd2_0241
Rocklin,EHEE_rd1_0074
Rocklin,EHEE_rd4_1000
Rocklin,EEHEE_rd3_0190
Rocklin,HHH_rd2_0232
Rocklin,EEHEE_rd4_0666
Rocklin,EEHEE_rd3_0637
Rocklin,EHEE_rd4_0640
Rocklin,EEHEE_rd3_1077
Rocklin,EHEE_rd1_0415
Rocklin,EHEE_rd1_0867
Rocklin,HEEH_rd2_1060
Rocklin,EEHEE_rd1_0433
Rocklin,HEEH_rd2_0187
Rocklin,EEHEE_rd1_0841
Rocklin,HHH_rd4_0348
Rocklin,EEHEE_rd1_0394
Rocklin,HEEH_rd2_0620
Rocklin,EHEE_rd4_0221
Rocklin,EHEE_rd4_0586
Rocklin,EEHEE_rd3_1416
Rocklin,EEHEE_rd3_0983
Rocklin,EEHEE_rd4_0207
Rocklin,EEHEE_rd3_0256
Rocklin,EEHEE_rd3_1128
Rocklin,HEEH_rd3_1014
Rocklin,HEEH_rd3_0654
Rocklin,EEHEE_rd3_0768
Rocklin,HHH_rd1_0042
Rocklin,HEEH_rd4_0605
Rocklin,EEHEE_rd4_0739
Rocklin,EHEE_rd2_0204
Rocklin,HHH_rd3_0180
Rocklin,EEHEE_rd2_0222
Rocklin,HEEH_rd1_0796
Rocklin,HHH_rd4_0676
Rocklin,EEHEE_rd2_0585
Rocklin,HEEH_rd1_0031
Rocklin,EEHEE_rd3_0309
Rocklin,HEEH_rd3_0235
Rocklin,HHH_rd1_0423
Rocklin,HHH_rd1_0851
Rocklin,HEEH_rd3_0592
Rocklin,HHH_rd1_0384
Rocklin,EEHEE_rd4_0358
Rocklin,HEEH_rd4_0264
Rocklin,HEEH_rd3_1807
Rocklin,HEEH_rd3_1475
Rocklin,EEHEE_rd3_1549
Rocklin,EHEE_rd2_1025
Rocklin,HHH_rd4_0217
Rocklin,EEHEE_rd2_0643
Rocklin,HHH_rd3_0246
Rocklin,HEEH_rd1_0822
Rocklin,HEEH_rd1_0450
Rocklin,EEHEE_rd2_1003
Rocklin,EHEE_rd2_0665
Rocklin,EHEE_rd1_0938
Rocklin,EHEE_rd2_0113
Rocklin,HEEH_rd1_0326
Rocklin,EEHEE_rd2_0692
Rocklin,HHH_rd4_0561
Rocklin,HEEH_rd2_0009
Rocklin,HHH_rd4_0913
Rocklin,HEEH_rd1_0481
Rocklin,EEHEE_rd2_0135
Rocklin,EHEE_rd4_0408
Rocklin,EEHEE_rd3_1598
Rocklin,HEEH_rd3_1303
Rocklin,HHH_rd1_0880
Rocklin,HEEH_rd4_0960
Rocklin,HEEH_rd4_0512
Rocklin,HHH_rd1_0355
Rocklin,EEHEE_rd4_0389
Rocklin,HEEH_rd3_0931
Rocklin,HEEH_rd3_0543
Rocklin,HEEH_rd1_0747
Rocklin,HHH_rd3_0151
Rocklin,EEHEE_rd2_0554
Rocklin,EEHEE_rd2_0926
Rocklin,HHH_rd4_0100
Rocklin,HEEH_rd2_0468
Rocklin,EHEE_rd2_0572
Rocklin,EHEE_rd2_0900
Rocklin,HEEH_rd2_1228
Rocklin,HEEH_rd4_0173
Rocklin,HHH_rd1_0093
Rocklin,HEEH_rd3_0685
Rocklin,HHH_rd1_0734
Rocklin,HEEH_rd3_0122
Rocklin,EHEE_rd4_0069
Rocklin,HEEH_rd3_1762
Rocklin,EHEE_rd3_0038
Rocklin,EHEE_rd4_0922
Rocklin,EHEE_rd4_0550
Rocklin,EEHEE_rd3_1367
Rocklin,EEHEE_rd4_0904
Rocklin,EEHEE_rd4_0576
Rocklin,HEEH_rd4_0838
Rocklin,HHH_rd2_0122
Rocklin,EEHEE_rd3_0280
Rocklin,EEHEE_rd3_0955
