# Eva1 proteins
library,name
Eva1,ems_ferrM_7271
Eva1,ems_thioM_371
Eva1,ems_ferrM_697
Eva1,ems_ferrM_3933_0002
Eva1,ems_ferrM_130
Eva1,ems_thioM_1109_0002
Eva1,ems_4hM_3636_0002
Eva1,ems_4hC_2012_0002
Eva1,ems_ferrM_1360_0002
Eva1,ems_ferrM_5283
Eva1,ems_ferrC_1498
Eva1,ems_ferrM_5524
Eva1,ems_ferrM_5956
Eva1,ems_f2_709
Eva1,ems_ferrM_2759_0002
Eva1,ems_ferrM_7366_0002
Eva1,ems_ferrM_4364
Eva1,ems_ferrM_2938_0002
Eva1,bGM_1_0002
Eva1,ems_4hM_1985_0002
Eva1,ems_bGC_5_0002
Eva1,ems_4hM_2986_0002
Eva1,ems_ferrM_1103
Eva1,ems_4hM_1372
Eva1,ems_ferrC_1606
Eva1,ems_thioM_72
Eva1,ems_ferrM_3752_0002
Eva1,ems_ferrM_3656
Eva1,ems_ferrM_409
Eva1,ems_ferrM_6108
Eva1,ems_4hM_3857_0002
Eva1,ems_4hM_829
Eva1,ems_bGC_226_0002
Eva1,ems_4hC_2562
Eva1,ems_4hC_2910
Eva1,ems_4hM_3855
Eva1,ems_thioM_648
Eva1,ems_4hM_525_0002
Eva1,ems_ferrM_3065_0002
Eva1,ems_4hM_1713
Eva1,ems_ferrM_5459_0002
Eva1,ems_4hM_7
Eva1,ems_ferrC_829
Eva1,ems_ferrM_1562
Eva1,ems_ferrM_1910
Eva1,ems_4hM_4536_0002
Eva1,ems_4hM_1109_0002
Eva1,ems_bGC_32
Eva1,ems_thioM_229
Eva1,ems_ferrM_2805
Eva1,ems_ferrM_2477
Eva1,ems_4hM_3046
Eva1,ems_ferrM_7329
Eva1,ems_4hM_2530_0002
Eva1,ems_ferrM_3590
Eva1,ems_4hC_2944_0002
Eva1,ems_4hC_881_0002
Eva1,ems_ferrM_6569
Eva1,ems_coilC_30_0002
Eva1,bGM_565
Eva1,bGM_213
Eva1,ems_4hC_3035
Eva1,ems_ferrM_3933
Eva1,ems_ferrM_3541
Eva1,ems_ferrM_2301
Eva1,ems_4hM_3730
Eva1,ems_4hC_2675
Eva1,ems_4hM_3534_0002
Eva1,ems_ferrM_2061_0002
Eva1,bGM_334_0002
Eva1,ems_4hC_1313_0002
Eva1,ems_ferrM_177_0002
Eva1,ems_4hC_1892_0002
Eva1,ems_ferrC_1963
Eva1,ems_f2_127
Eva1,ems_4hM_1065
Eva1,ems_4hM_3351
Eva1,ems_4hM_3884
Eva1,bGM_403_0002
Eva1,bGM_672
Eva1,ems_ferrM_3120
Eva1,ems_ferrM_3687
Eva1,ems_f2_546
Eva1,ems_ferrC_1170
Eva1,ems_4hM_3639_0002
Eva1,ems_4hM_1876
Eva1,ems_ferrM_3687_0002
Eva1,ems_bGC_1
Eva1,ems_ferrM_40_0002
Eva1,ems_ferrM_5980
Eva1,ems_bGC_173_0002
Eva1,ems_ferrM_5255
Eva1,ems_4hM_5085_0002
Eva1,ems_thioM_972_0002
Eva1,ems_ferrM_6402_0002
Eva1,ems_ferrM_4867
Eva1,ems_ferrM_4415
Eva1,ems_ferrC_272
Eva1,ems_ferrM_5401_0002
Eva1,ems_4hM_2568_0002
Eva1,ems_4hC_762_0002
Eva1,bGM_683_0002
Eva1,ems_coilC_68_0002
Eva1,ems_4hC_358_0002
Eva1,ems_4hM_613
Eva1,ems_4hM_2152_0002
Eva1,ems_4hM_5445
Eva1,ems_ferrC_613
Eva1,ems_ferrM_2960_0002
Eva1,ems_4hM_4259_0002
Eva1,ems_ferrM_1963_0002
Eva1,ems_4hM_4205
Eva1,ems_ferrM_5634
Eva1,ems_4hM_1929
Eva1,ems_ferrM_6086
Eva1,ems_ferrM_3330_0002
Eva1,ems_ferrM_220
Eva1,ems_ferrM_6721
Eva1,ems_ferrM_89
Eva1,ems_ferrM_7161
Eva1,ems_ferrM_5336_0002
Eva1,ems_ferrM_2334_0002
Eva1,ems_coilM_90
Eva1,ems_ferrM_58
Eva1,ems_ferrM_4708_0002
Eva1,ems_f2_60
Eva1,ems_ferrM_4
Eva1,ems_ferrM_924
Eva1,ems_ferrM_6057
Eva1,ems_4hM_2338
Eva1,ems_4hM_976
Eva1,ems_ferrM_4332_0002
Eva1,ems_4hM_1808_0002
Eva1,ems_ferrM_6961_0002
Eva1,ems_4hM_4901
Eva1,ems_ferrM_5142
Eva1,ems_ferrM_4702
Eva1,ems_4hM_5333
Eva1,ems_bGwo_88_0002
Eva1,ems_fer_extC_158
Eva1,ems_4hM_5494
Eva1,ems_ferrM_6436
Eva1,ems_ferrM_137
Eva1,ems_ferrM_3368
Eva1,ems_4hM_5150_0002
Eva1,ems_4hM_165
Eva1,ems_ferrM_690
Eva1,ems_4hM_3156_0002
Eva1,ems_ferrM_2528
Eva1,ems_ferrC_976
Eva1,ems_ferrM_4363
Eva1,ems_4hC_1771_0002
Eva1,ems_4hC_2772_0002
Eva1,ems_ferrM_5951
Eva1,ems_ferrM_5523
Eva1,ems_4hM_4112
Eva1,ems_4hM_2087_0002
Eva1,ems_ferrC_1338
Eva1,ems_ferrM_5284
Eva1,ems_4hM_1375
Eva1,ems_4hM_4859
Eva1,ems_4hC_2292_0002
Eva1,ems_f2_237
Eva1,ems_4hC_1291_0002
Eva1,ems_f2_590
Eva1,ems_ferrM_1104
Eva1,ems_coilC_67_0002
Eva1,ems_4hM_2567_0002
Eva1,ems_4hC_2917
Eva1,ems_4hM_3420
Eva1,ems_4hM_3387
Eva1,ems_4hM_2260
Eva1,ems_ferrM_3651
Eva1,ems_ferrM_6037_0002
Eva1,bGM_103
Eva1,ems_f4m_264
Eva1,ems_4hM_30
Eva1,ems_ferrM_1917
Eva1,ems_ferrM_1565
Eva1,ems_4hM_245_0002
Eva1,ems_4hM_5387_0002
Eva1,ems_4hM_1714
Eva1,ems_ferrM_5809
Eva1,ems_f2_656
Eva1,ems_ferrC_1260
Eva1,ems_ferrM_5703_0002
Eva1,ems_4hM_2601
Eva1,ems_4hC_460_0002
Eva1,bGM_562
Eva1,bGM_581_0002
Eva1,ems_bGC_35
Eva1,ems_ferrM_2470
Eva1,ems_thioM_589
Eva1,ems_4hM_3090
Eva1,ems_bGwo_87_0002
Eva1,ems_4hM_390_0002
Eva1,ems_f4m_173
Eva1,ems_4hC_3032
Eva1,bGM_214
Eva1,ems_ferrM_719
Eva1,ems_ferrM_3546
Eva1,ems_ferrM_3934
Eva1,ems_ferrM_6218
Eva1,ems_4hM_811_0002
Eva1,ems_4hM_2177
Eva1,ems_4hM_4383_0002
Eva1,ems_4hC_1473_0002
Eva1,ems_ferrC_1964
Eva1,ems_4hC_2470_0002
Eva1,ems_4hM_2804_0002
Eva1,ems_4hM_1062
Eva1,ems_4hM_4802_0002
Eva1,ems_4hC_1049_0002
Eva1,bGM_363_0002
Eva1,bGM_675
Eva1,ems_ferrC_2062
Eva1,ems_ferrM_6679
Eva1,ems_4hM_2964
Eva1,ems_ferrM_3127
Eva1,ems_ferrM_378
Eva1,ems_4hM_3883
Eva1,ems_ferrM_2767
Eva1,ems_thioM_139
Eva1,ems_thioC_31
Eva1,ems_4hM_3356
Eva1,ems_thioM_713_0002
Eva1,ems_ferrM_1672
Eva1,ems_4hM_3563_0002
Eva1,ems_4hM_4888
Eva1,ems_ferrC_1177
Eva1,ems_f2_541
Eva1,ems_ferrM_2222
Eva1,bGM_330
Eva1,ems_4hC_3116
Eva1,ems_4hM_2053
Eva1,ems_ferrM_1109_0002
Eva1,ems_ferrM_3810
Eva1,ems_ferrC_2280
Eva1,ems_4hM_4588_0002
Eva1,ems_ferrC_1432
Eva1,ems_ferrC_1840
Eva1,ems_4hM_1146
Eva1,ems_4hM_4618
Eva1,ems_ferrC_1395
Eva1,ems_bGC_195_0002
Eva1,ems_4hM_5058
Eva1,ems_ferrM_4469
Eva1,ems_4hM_3065_0002
Eva1,ems_ferrM_1490
Eva1,ems_ferrC_2146
Eva1,ems_ferrM_3003
Eva1,ems_thioM_522_0002
Eva1,ems_4hM_2432
Eva1,ems_ferrM_989
Eva1,ems_4hM_3272
Eva1,ems_ferrM_2643
Eva1,ems_4hM_3752_0002
Eva1,ems_4hC_2337
Eva1,ems_4hM_4685_0002
Eva1,ems_ferrM_1756
Eva1,ems_4hM_5439
Eva1,ems_ferrM_2207_0002
Eva1,ems_f2_817
Eva1,ems_f2_465
Eva1,ems_4hM_2938_0002
Eva1,ems_ferrM_1985_0002
Eva1,ems_4hM_4279
Eva1,ems_ferrM_5648
Eva1,ems_4hM_1955
Eva1,ems_4hM_1527
Eva1,bGM_568_0002
Eva1,ems_coilM_5
Eva1,ems_f2c_41
Eva1,ems_ferrM_890_0002
Eva1,ems_4hM_1280
Eva1,ems_ferrM_5699
Eva1,ems_4hC_3172_0002
Eva1,ems_ferrC_1082
Eva1,ems_f2_313
Eva1,ems_ferrC_1725
Eva1,ems_ferrM_3982_0002
Eva1,ems_fer_extC_124
Eva1,ems_4hM_3687_0002
Eva1,ems_ferrM_1020
Eva1,ems_4hM_4750_0002
Eva1,ems_4hC_2441
Eva1,ems_4hM_3504
Eva1,ems_4hM_3976
Eva1,ems_ferrM_2135
Eva1,ems_ferrM_24
Eva1,ems_4hM_2891
Eva1,ems_ferrC_2197
Eva1,ems_ferrM_2853_0002
Eva1,ems_4hC_2499_0002
Eva1,ems_ferrM_958
Eva1,ems_ferrM_3775
Eva1,ems_4hM_2344
Eva1,ems_fer_extC_79
Eva1,ems_4hM_2756_0002
Eva1,ems_4hM_578
Eva1,ems_4hM_5089
Eva1,ems_4hC_1797_0002
Eva1,ems_ferrC_578
Eva1,ems_4hM_4067_0002
Eva1,ems_ferrC_1344
Eva1,ems_f2_772
Eva1,ems_4hM_2082
Eva1,ems_thioM_29_0002
Eva1,ems_4hM_2725
Eva1,ems_f4m_81
Eva1,bGM_446
Eva1,ems_4hM_119
Eva1,ems_4hC_2787
Eva1,ems_thioM_841_0002
Eva1,ems_ferrM_2926
Eva1,ems_ferrM_2554
Eva1,ems_thioM_194
Eva1,ems_4hM_594_0002
Eva1,ems_thioM_620_0002
Eva1,ems_4hM_5456_0002
Eva1,ems_4hC_2519
Eva1,ems_thioM_633
Eva1,ems_ferrM_800
Eva1,ems_4hM_852
Eva1,ems_4hM_420
Eva1,ems_4hM_4587_0002
Eva1,bGM_250_0002
Eva1,ems_ferrM_5066
Eva1,ems_4hM_4825
Eva1,ems_4hM_4457
Eva1,ems_4hM_2581_0002
Eva1,ems_ferrM_1178
Eva1,ems_4hM_5217
Eva1,ems_ferrM_4626
Eva1,ems_ferrM_3999
Eva1,bGM_567_0002
Eva1,ems_4hM_2937_0002
Eva1,ems_ferrM_6960
Eva1,ems_ferrM_6512
Eva1,ems_4hC_486_0002
Eva1,ems_ferrC_2309
Eva1,ems_ferrM_4634_0002
Eva1,ems_4hC_2179_0002
Eva1,ems_bGC_49
Eva1,ems_ferrM_7352
Eva1,ems_4hM_5361_0002
Eva1,ems_ferrC_387
Eva1,ems_thioM_117_0002
Eva1,ems_4hC_16_0002
Eva1,ems_ferrC_852
Eva1,ems_ferrC_420
Eva1,ems_ferrM_4247
Eva1,ems_ferrM_1519
Eva1,ems_4hM_4791
Eva1,ems_4hM_4036
Eva1,ems_4hM_922_0002
Eva1,ems_4hM_1768
Eva1,ems_ferrM_5875
Eva1,ems_bGC_247
Eva1,ems_ferrC_1918
Eva1,ems_4hM_4740
Eva1,ems_4hM_1360_0002
